Index,SongName,Artist,Genre,ID,Length,Explicit,PercentRating
785,All Fired Up,Pat Benatar,"['album rock', 'classic rock', 'dance rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",6XpczhG192lULA9i4JLqKJ,272200,FALSE,50
786,All For One,High School Musical 2 Cast,"[]",5SWfocxhAkjf3eg4lrv8vZ,253786,FALSE,54
787,All For You,Janet,"['dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",28IZUzBnFsBxyrgdsdlQPg,272386,FALSE,57
788,All For You,Sister Hazel,"['acoustic pop', 'neo mellow', 'pop rock', 'post-grunge']",2skmOCFU64Bg7Ytkgwliwe,218706,FALSE,64
789,All Girls Are The Same,Juice WRLD,"['chicago rap', 'melodic rap']",4VXIryQMWpIdGgYR4TrjT1,165819,TRUE,88
790,All Gold Everything,Trinidad James,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",0pgeVJrdNok4KhbiM58ayZ,187906,TRUE,58
791,All Good Things (Come To An End),Nelly Furtado,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap', 'pop rock']",6NyWT02RGO5OgT55JDjI08,311093,FALSE,46
792,All Grown Up,The Crystals,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'motown', 'rock-and-roll', 'rockabilly']",63tX6UDIPVPu5nwCmV44K8,172093,FALSE,18
793,All I Ask For Anymore,Trace Adkins,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock', 'redneck']",5ibdbHuXR3JAZj9KXgakr9,237213,FALSE,27
794,All I Ask,Adele,"['british soul', 'pop', 'uk pop']",1wMALZpuqAy7amQsFBWQ8m,271800,FALSE,71
795,All I Could Do Was Cry,Etta James,"['adult standards', 'jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']",7Ca3Zb8wejNYCoei3tlJ9e,175626,FALSE,52
796,All I Do Is Think Of You,Troop,"['boy band', 'funk', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",4XhrowM5IKGCRrY2HzYBH3,229053,FALSE,57
797,All I Do Is Win,"DJ Khaled Featuring T-Pain Ludacris Snoop Dogg & Rick Ross","['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",6u5M4jPpYkoRV4vVHDQvkd,227293,TRUE,70
798,All I Do,Somethin' For The People,"['new jack swing', 'r&b']",7gF0J2ixqSDWlOEDnQD1Wo,304360,FALSE,20
799,All I Ever Need Is You,Sonny & Cher,"['deep groove house', 'deep house', 'disco house', 'house', 'uk dance']",359IJq43c4SVrf5ZeUDiFl,155293,FALSE,40
800,All I Ever Wanted,Chuck Wicks,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",6RKrORavcsGPPrkRzkU14H,207333,FALSE,33
801,All I Ever Wanted,Kelly Clarkson,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",31wPF6zccO0cINHfUS7wWb,238190,FALSE,37
802,All I Got,Rod Wave,"['florida rap']",4WjKemXvKTBbNFXZlQSxtf,193454,TRUE,64
803,All I Have To Do Is Dream,Bobbie Gentry & Glen Campbell,"['brill building pop', 'country rock', 'folk', 'traditional folk']",3FUGhktHS6iEAReiDwXuqm,151933,FALSE,27
804,All I Have To Do Is Dream,Richard Chamberlain,"[]",04uW2l7VrWeo3CJ9rQ5D6M,151733,FALSE,11
805,All I Have To Do Is Dream,The Everly Brothers,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",7dblNGnRXEBrVJunazs2U5,143333,FALSE,66
806,All I Have To Give,Backstreet Boys,"['boy band', 'dance pop', 'pop']",3hlhefxgyp4MDnN6C2dQ5H,276573,FALSE,51
807,All I Have To Offer You (Is Me),Charley Pride,"['classic country pop', 'country', 'country rock', 'nashville sound']",4kmTlqtjkxHdcratIAj5Uu,180933,FALSE,36
808,All I Have,Jennifer Lopez Featuring LL Cool J,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",3kgutGd839IOYRl6ekeq6V,254466,FALSE,58
809,All I Have,The Moments,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",6szyOE3tMWE8jIukMNK8lY,231133,FALSE,18
810,All I Know Is The Way I Feel,The Pointer Sisters,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",3zyJcxTj2VFMhPwQ1i7VW4,281400,FALSE,7
811,All I Know So Far,P!nk,"['dance pop', 'pop', 'post-teen pop']",4LmN3eU1R1vVEdKuDELpGk,277413,TRUE,79
812,All I Know,Garfunkel,"['folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']",5VAw5AYO7FAPCdaRvAmiTY,230786,FALSE,42
813,All I Know,The Weeknd Featuring Future,"['canadian contemporary r&b', 'canadian pop', 'pop']",0NWqNXBJTpXbkI5rPWNy3p,321026,TRUE,67
814,All I Need Is A Miracle,Mike + The Mechanics,"['album rock', 'art rock', 'classic uk pop', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",1VKXBgsRK7lWDSVbfANlf3,252426,FALSE,48
815,All I Need Is Time,Gladys Knight And The Pips,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",1RfvX1pospYGxpvTBJ8I3d,269426,FALSE,5
816,All I Need To Know,Bette Midler,"['adult standards', 'mellow gold', 'new wave pop', 'soft rock']",15SxIrjgS9YOkL49fsEcJK,248986,FALSE,9
817,All I Need,Fat Joe Featuring Tony Sunshine & Armageddon,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",2ohHVfGDGcawWjx2KwP8dF,278626,TRUE,33
818,All I Need,Jack Wagner,"[]",7LLBFAlUOE6rUHDePQL57a,209493,FALSE,41
819,All I Need,The Temptations,"['adult standards', 'brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul']",6mdLen2d7jtAzDig0GgKKA,190040,FALSE,27
820,All I Really Want To Do,Cher,"['dance pop', 'hollywood', 'new wave pop', 'pop']",3u650FGOhGmw3EjkLCzSJd,179213,FALSE,39
821,All I Really Want To Do,The Byrds,"['album rock', 'art rock', 'blues rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'traditional folk']",1MI0O2mwTpdwkZpfWz4J7o,123760,FALSE,36
822,All I See Is You,Dusty Springfield,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk', 'folk rock', 'lounge', 'mellow gold', 'motown', 'rock', 'soul', 'vocal jazz']",7sQO3Qk91D68UZplWNNtvQ,204053,FALSE,8
823,All I See Is Your Face,Dan Hill,"['adult standards', 'mellow gold', 'soft rock']",7hi9dxOuPmHnChT6SFjNWa,212120,FALSE,20
824,All I See,A+,"[]",4bwT7ZhzMLdzzmWj5NOyuO,264733,FALSE,14
825,All I Wanna Do Is Make Love To You,Heart,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",5YjKdeES9QRJ8NmF4Xc8pV,310893,FALSE,66
826,All I Wanna Do,Sheryl Crow,"['folk', 'lilith', 'mellow gold', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",3ZpQiJ78LKINrW9SQTgbXd,272106,FALSE,66
827,All I Want For Christmas Is You (SuperFestive!),Justin Bieber Duet With Mariah Carey,"[]",1IUtgwxLYzDVd41EgbKUjX,240333,FALSE,76
828,All I Want For Christmas Is You,Mariah Carey,"['dance pop', 'pop', 'r&b', 'urban contemporary']",0bYg9bo50gSsH3LtXe2SQn,241106,FALSE,95
829,All I Want For Christmas Is You,Mariah Carey,"['dance pop', 'pop', 'r&b', 'urban contemporary']",0bYg9bo50gSsH3LtXe2SQn,241106,FALSE,97
830,All I Want For Christmas Is You,Michael Buble,"['adult standards', 'canadian pop', 'lounge']",1FRqLI971CD1QedTiJeL3c,171826,FALSE,79
831,All I Want Is You,Carly Simon,"['adult standards', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",6joaljcemJFCZi5zrg6Zf8,237693,FALSE,27
832,All I Want Is You,Miguel Featuring J. Cole,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",5VA4Ispp52EA1sOqzMz3Av,295920,FALSE,64
833,All I Want Is You,U2,"['irish rock', 'permanent wave', 'rock']",34sL4eaI8UKWOyYpCvoboU,389933,FALSE,63
834,All I Want To Do,Sugarland,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",1mJ05BN0So26a14iib85aI,213360,FALSE,55
835,All I Wanted,Kansas,"['album rock', 'art rock', 'bow pop', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",56Zbt8YXJgkeoVMdQLpfaW,201133,FALSE,24
836,All I Want,Howard Jones,"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",70nB7hTC7FDiYoJp0TVwnp,275733,FALSE,18
837,All I Want,Olivia Rodrigo,"['pop']",4Yxc55NX3tAXC2mHRAhtcW,177322,FALSE,81
838,All I Want,Susanna Hoffs,"['lilith', 'new wave pop']",53m1rGnPJVtI0zUryVyL9N,198373,FALSE,9
839,All I Want,Toad The Wet Sprocket,"['alternative rock', 'mellow gold', 'neo mellow', 'pop rock', 'post-grunge', 'rock']",2GHYJ0dhVds3PODKnTdiGE,196333,FALSE,58
840,All I'm Missing Is You,"Glenn Medeiros Featuring Ray Parker, Jr.","['soft rock']",161VLuQ9BzasINJUoX0sNZ,259733,FALSE,12
841,All In Love Is Fair,Barbra Streisand,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",5M9TH1OD92fWsWqp5we4mY,229506,FALSE,26
842,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'viral pop']",7nD9nN3jord9wWcfW3Gkcm,210573,FALSE,67
843,All In My Mind,Maxine Brown,"['brill building pop', 'classic soul', 'motown', 'rhythm and blues', 'southern soul']",5hNgmiVNNQjgaoi7o5dwJR,154386,FALSE,30
844,All In,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']",1ZRjLZcNTm1vUgrexBp3px,156032,TRUE,62
845,All In,YoungBoy Never Broke Again,"['baton rouge rap', 'trap']",7CdoE8U5DwrwCaLoyf3ME0,156662,TRUE,66
846,All Jacked Up,Gretchen Wilson,"['contemporary country', 'country', 'country dawn', 'country road']",1B9FG4cLQujWD1NVMVbJwY,212520,FALSE,45
847,All Kinds Of Kinds,Miranda Lambert,"['contemporary country', 'country', 'country dawn', 'country road']",1ThdZzM4DCcNIRf9EyBMg5,266946,FALSE,45
848,All Lips N' Hips,Electric Boys,"['funk metal', 'funk rock', 'glam metal', 'hard rock', 'modern hard rock', 'sleaze rock', 'swedish hard rock']",0x2lW60JnKE0oLkUP8kq8C,264826,FALSE,28
849,All Me,Drake Featuring 2 Chainz & Big Sean,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",7y911sqgHGHcyU4ivapjwi,270866,TRUE,68
850,All Mine,Kanye West,"['chicago rap', 'rap']",3U21A07gAloCc4P7J8rxcn,145506,TRUE,74
851,All My Friends Say,Luke Bryan,"['contemporary country', 'country', 'country road']",539dFCMA8lfEElDPgGpcIB,242800,FALSE,59
852,All My Friends,21 Savage,"['atl hip hop', 'pop rap', 'rap', 'trap']",4paAidoE8VAemwU4jgCc6l,211785,TRUE,73
853,All My Hard Times,Joe Simon,"['classic soul', 'motown', 'philly soul', 'soul', 'southern soul']",2z0jmVPWo6XMZOpaGUuoxz,168506,FALSE,4
854,All My Life,Foo Fighters,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",6tsojOQ5wHaIjKqIryLZK6,263440,FALSE,73
855,All My Life,K-Ci & JoJo,"['dance pop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",5GorFaKkP2mLREQvhSblIg,331240,FALSE,72
856,All My Life,Kenny Rogers,"['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",3YWulDdpSxw6fKKLmUP2pa,233773,FALSE,27
857,All My Life,Linda Ronstadt (Featuring Aaron Neville),"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",6mHrQvPTT3i4ZwwcR4gZR2,210960,FALSE,49
858,All My Love,Queen Pen Featuring Eric Williams,"['hip pop', 'lgbtq+ hip hop']",1rlnJyBKqBSuSj3CQGngRg,204200,TRUE,35
859,All My Loving,The Beatles,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",4joiWvli4qJVEW6qZV2i2J,127853,FALSE,69
860,All My Trials,Ray Stevens,"['bubblegum pop', 'comic', 'country rock', 'novelty']",1Oxu4KhEB49VONzJJ5uXKo,179906,FALSE,6
861,All Night Long (All Night),Lionel Richie,"['adult standards', 'disco', 'mellow gold', 'motown', 'quiet storm', 'soft rock']",2Wb9ejnmy27DUTUe9YF5Ew,260426,FALSE,65
862,All Night Long,Billy Squier,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",5eqTvP4fooKYTc9LdmrpdT,288893,FALSE,27
863,All Night Long,Faith Evans Featuring Puff Daddy,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",4Bh83s84d9YUiuLzeuF24N,234253,FALSE,43
864,All Night Long,Sandy Nelson,"['rock-and-roll', 'space age pop', 'surf music']",6UPnYI7fl4kJngseOzbeBe,142640,FALSE,3
865,All Night With Me,Laura Branigan,"['dance rock', 'europop', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']",53AzqGDlUTHQX2nHPrcX9n,232106,FALSE,22
866,All Night,Beyonce,"['dance pop', 'pop', 'pop rap', 'r&b']",7oAuqs6akGnPU3Tb00ZmyM,322000,FALSE,68
867,All Nite,Entouch Featuring Keith Sweat,"[]",6q989QMsV87X9Em9J6DONi,368466,FALSE,13
868,All Of Everything,Frankie Avalon,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'rock-and-roll']",0wyxCvfSYetkMHOVqjpnC1,151293,FALSE,6
869,All Of Me,John Legend,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",3U4isOIWM3VvDubwSI3y7a,269560,FALSE,87
870,All Of My Days,Changing Faces (Featuring Jay-Z),"['girl group', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",1kOFpvRGPlwq0hSyyCD92E,239453,FALSE,36
871,All Of My Life,Lesley Gore,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'folk rock', 'motown', 'rock-and-roll']",6F6F3EX3FEntkWZKNjvEoL,149693,FALSE,13
872,All Of My Love,Bobby Caldwell,"['yacht rock']",4rGHpDjGls5omPpsc3VVX6,210066,FALSE,13
873,All Of The Lights,Kanye West,"['chicago rap', 'rap']",22L7bfCiAkJo5xGSQgmiIO,299613,TRUE,77
874,All Of You,Julio Iglesias & Diana Ross,"['latin', 'latin pop']",6x1FtRaGBGXbRHcJh3rvYc,237493,FALSE,49
875,All On Me,Devin Dawson,"['contemporary country', 'country pop', 'modern country rock']",2mfahQ0EaaZWq4cFNg6A1o,224626,FALSE,68
876,All Or Nothing,Milli Vanilli,"['new jack swing']",7sS1P9f8SDyl03hqC1etWU,200600,FALSE,33
877,All Or Nothing,O-Town,"['boy band', 'dance pop']",0WdaRmHBMhUoLPqHLdb9yg,248866,FALSE,53
878,All Or Nothing,Theory Of A Deadman,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'wrestling']",2ejt6exJRE2bXPfp37Xi8w,210560,FALSE,56
879,All Out Of Love,Air Supply,"['adult standards', 'mellow gold', 'soft rock']",7dQC53NiYOY9gKg3Qsu2Bs,243000,FALSE,68
880,All Over Again,Johnny Cash,"['arkansas country', 'outlaw country']",76CbOXTXJpDSKplGwgUHiB,132400,FALSE,35
881,All Over Me,Josh Turner,"['contemporary country', 'country', 'country road', 'modern country rock']",1s8DkdE3uOWrGU7vonKrbK,199493,FALSE,43
882,All Over The Road,Easton Corbin,"['contemporary country', 'country', 'country road', 'modern country rock']",6XD3HMATLswheYevIfKkSi,163066,FALSE,62
883,All Over The World,Electric Light Orchestra,"['album rock', 'art rock', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",7psAMS9VACNOP4kmPbRqXY,244760,FALSE,45
884,All Over The World,Nat King Cole,"['adult standards']",0IIGck0Gbykh0ogz1MjGeC,144773,FALSE,7
885,All Right Now,Free,"['alternative r&b', 'hip hop', 'indie soul']",1gcESexgftSuLuML57Y69q,330643,FALSE,72
886,All Right Now,Lea Roberts,"[]",1h2h43TEGBiFKqfM8TnNol,193720,FALSE,9
887,All Right Now,Rod Stewart,"['adult standards', 'mellow gold', 'soft rock']",3rQF4Tjg8S3qtwaX4ZOcIU,282266,FALSE,14
888,All Right,Christopher Cross,"['adult standards', 'album rock', 'disco', 'folk rock', 'mellow gold', 'new wave pop', 'quiet storm', 'soft rock', 'yacht rock']",5tE2kEW1Jom3Qc93UPBT79,253653,FALSE,64
889,All Roads (Lead Back To You),Donny Most,"[]",13zO7QWEvh430NfWlxqrcj,159426,FALSE,1
890,All She Wants Is,Duran Duran,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",5Esa0Z29g7NbVw3kPDoWYV,274626,FALSE,30
891,All She Wants to Do Is Dance,Don Henley,"['album rock', 'art rock', 'classic rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'yacht rock']",4yCRCEAfCMRyqCpBSd0qDp,269106,FALSE,55
892,All She Wrote,Firehouse,"['album rock', 'glam metal', 'hard rock', 'rock']",0oIbfeHdm2BmD1jWD29dQc,267426,FALSE,46
893,"All Shook Up (From ""Honeymoon In Vegas"")",Billy Joel,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",3bUxhKMDYo6PU2rzaBattI,128800,FALSE,17
894,All Shook Up,Suzi Quatro,"['classic uk pop', 'glam rock', 'soft rock']",0we3Dc7RJzORAX1U4E5sF0,230733,FALSE,31
895,All Star,Smash Mouth,"['alternative rock', 'pop rock', 'post-grunge']",3cfOd4CMv2snFaKAnMdnvK,200373,FALSE,80
896,All Strung Out On You,John Travolta,"['hollywood', 'pop']",7CmF7T1WPusOeZwTDf1lLY,210000,FALSE,0
897,All Strung Out,Nino Tempo & April Stevens,"[]",7ki09wB8QGbf6TGrHl8nHl,183000,FALSE,11
898,All Summer Long,Hit Masters,"[]",3XAUSzBhqBJocBlzVO2U6A,296333,FALSE,0
899,All Summer Long,Kid Rock,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",5rX6C5QVvvZB7XckETNych,297586,FALSE,73
900,All Summer Long,The Rock Heroes,"[]",0gTEBEvVYhVAbq0M7ZuWhe,296346,FALSE,6
901,All That Glitters Isn't Gold,The Cover Girls,"['freestyle']",6HoFcVqhRM3JXfByq0t5go,350040,FALSE,14
902,All That I Can Say,Mary J. Blige,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",6qgjAQbWw60HEuiZ5vM1Cc,330466,FALSE,38
903,All That Matters,Justin Bieber,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",70XP39KE8vTgxtRXcwfxJA,191173,FALSE,60
904,All That She Wants,Ace Of Base,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'hip house', 'pop rock']",6kWJvPfC4DgUpRsXKNa9z9,211213,FALSE,72
905,All The Above,Maino Featuring T-Pain,"['pop rap', 'rap', 'trap']",1z667LebVh3DtYNrVJEao0,319940,TRUE,62
906,All The Good Girls Go To He11,Billie Eilish,"['electropop', 'pop']",6IRdLKIyS4p7XNiP8r6rsx,168839,FALSE,86
907,All The Good Girls Go To He11,Billie Eilish,"['electropop', 'pop']",6IRdLKIyS4p7XNiP8r6rsx,168839,FALSE,87
908,All The Kids On The Street,The Hollywood Stars,"[]",1EeuFwQ7RhTNlPg69LGUxM,192400,FALSE,2
909,All The Kings Horses,Aretha Franklin,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",4scnR2BdymYpgLzM9vH6Ra,236000,FALSE,26
910,All The Kings Horses,The Firm,"['novelty']",1W9DHhVwvAjXxuBKIegw0L,198466,FALSE,24
911,All The Love I've Got,Marv Johnson,"['motown', 'rhythm and blues']",79Ach1uD8Byx0FmwjwhU6i,153533,FALSE,3
912,All The Man That I Need,Whitney Houston,"['dance pop', 'pop', 'r&b']",07M76e7IXxYdnC1BBiJxEX,251426,FALSE,55
913,All The Places (I Will Kiss You),Aaron Hall,"['new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",5zJAnQ1NFfks3SRbIRLVSM,240133,FALSE,35
914,All The Pretty Girls,Kenny Chesney,"['contemporary country', 'country', 'country road']",66pxmg3Jhjm09tHoWR1wVR,212893,FALSE,68
915,All The Right Moves,OneRepublic,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock']",5XRHGXut00SrJUFmcn2lQF,238000,FALSE,65
916,All The Small Things,Blink-182,"['pop punk', 'punk', 'socal pop punk']",2m1hi0nfMR9vdGC8UcrnwU,167066,FALSE,80
917,All The Stars,Kendrick Lamar & SZA,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",3GCdLUSnKSMJhs4Tj6CV3s,232186,TRUE,80
918,All The Things She Said,Simple Minds,"['art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock', 'synthpop']",24E70eoxQmhQBvoBUWRLtp,255853,FALSE,51
919,All The Things She Said,t.A.T.u.,"['dance pop', 'girl group']",4bJygwUKrRgq1stlNXcgMg,214440,TRUE,69
920,All The Time In The World,Dr. Hook,"['bubblegum pop', 'classic uk pop', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",6oQvfVYa0XTuYlvgirfuey,155573,FALSE,27
921,All The Way Home,Tamar Braxton,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",6rvKqjSuVP02HzGiV4G4iq,262226,FALSE,53
922,All The Way Turnt Up,Roscoe Dash Featuring Soulja Boy Tell'em,"['atl hip hop', 'pop rap', 'southern hip hop', 'trap']",4YAtIop3U0HsJ7jE94BCmX,293720,FALSE,52
923,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared","['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",2AYTGaclgKXACh13nJRVcV,284830,TRUE,70
924,All The Way,Calloway,"['big band', 'jazz blues', 'swing']",2qx8wHW2Npc2wD1ONfR8Al,409666,FALSE,1
925,All The Young Dudes,Mott The Hoople,"['album rock', 'art rock', 'blues rock', 'classic rock', 'classic uk pop', 'folk rock', 'glam rock', 'hard rock', 'power pop', 'protopunk', 'psychedelic rock', 'pub rock', 'rock', 'roots rock']",0WNGPpmWqzPnk0psUhJ3SX,211066,FALSE,63
926,All These Things That I've Done,The Killers,"['modern rock', 'permanent wave', 'rock']",0kYUrLVQOfx21xuXu7OGrT,301573,FALSE,67
927,All These Things,The Uniques,"['rock steady']",26GpmXvGfnsvBkLu0ijA5v,283986,FALSE,11
928,All Things Are Possible,Dan Peek,"['deep soft rock']",0DPrXoh3JVwLBHingsiqBt,178225,FALSE,6
929,All Things Considered,Yankee Grey,"[]",6UFpbLu6DpxTZzCHlb1A1j,159666,FALSE,36
930,All This Love,Debarge,"['disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",6ABtlkvl08XQo6Xu24FJaf,352586,FALSE,52
931,All This Time,Sting,"['permanent wave', 'soft rock']",2cu8WtQZdxGe3lbetlzeNe,294333,FALSE,50
932,All This Time,Tiffany,"['new wave pop', 'soft rock']",5jzDnEoTtwzvJfvVx52rDC,261906,FALSE,54
933,All Those Lies,Glenn Frey,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'new wave pop', 'soft rock']",1tYJ85q4pEj4ZNIokuu1pR,283733,FALSE,16
934,All Those Years Ago,George Harrison,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",32fKHW6Eac4yBXn9WY7Aic,227320,FALSE,54
935,All Through The Night,Cyndi Lauper,"['dance pop', 'dance rock', 'europop', 'mellow gold', 'new wave pop', 'permanent wave', 'pop', 'pop rock', 'soft rock']",2CIDqYfIYfl9vx02wIyCG9,272840,FALSE,58
936,All Through The Night,Tone-Loc,"['hip house', 'rap']",5XlgIjaIwqD5q5dVjdVo9V,295066,TRUE,14
937,All Time High,Rita Coolidge,"['adult standards', 'bubblegum pop', 'classic uk pop', 'country rock', 'mellow gold', 'native american', 'soft rock']",0e6jrQ880TI8IjAexAmtb6,185893,FALSE,36
938,All Time Low,Jon Bellion,"['pop rap']",0SuLAslEMFZAXf0SwY7syi,217603,TRUE,74
939,All To Myself,Dan + Shay,"['contemporary country', 'pop']",08tq1XcHwVt5PHXUo87i0D,169920,FALSE,73
940,All To Myself,Dan + Shay,"['contemporary country', 'pop']",08tq1XcHwVt5PHXUo87i0D,169920,FALSE,74
941,All Too Well,Taylor Swift,"['pop', 'post-teen pop']",1q3RiD1tIWUpGsNFADMlvl,327893,FALSE,66
942,All Touch,Rough Trade,"['classic canadian rock']",2weRgumdjR4weGfvmjS1v3,212666,FALSE,27
943,All True Man,Alexander O'Neal,"['disco', 'funk', 'minneapolis sound', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",6nhCjIwKCpZCol6O4ciUTu,304426,FALSE,34
944,All We Know,The Chainsmokers Featuring Phoebe Ryan,"['electropop', 'pop', 'tropical house']",2rizacJSyD9S1IQUxUxnsK,194080,FALSE,72
945,All Woman,Lisa Stansfield,"['british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock']",4ySKy336eck2JSTo52ssnj,317373,FALSE,33
946,All You Get From Love Is A Love Song,Carpenters,"['adult standards', 'brill building pop', 'mellow gold', 'soft rock']",0iscir8JzbagvY3p3uQyqf,226533,FALSE,44
947,All You Need Is Love,The Beatles,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",68BTFws92cRztMS1oQ7Ewj,230386,FALSE,69
948,All You Wanted,Michelle Branch,"['candy pop', 'dance pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",0kr6d8wHDQPlzuET33NVn6,217680,FALSE,60
949,All You Zombies,Hooters,"['album rock', 'mellow gold', 'philly indie', 'soft rock']",0jvrac0ac39rXsPgG2MSZ3,357169,FALSE,51
950,All You've Got,RTZ,"[]",3WPPoxtp863Y3NdyjuT5Vj,244266,FALSE,11
